Номер;;Статус;чтото;;Начисления;"Исходящие местные и переадре-
сация";;Исходящие МГ/МН;;SMS и MMS;GPRS и WAP;;Контент и голосовые услуги;Услуги в роуминге;;Квота;"Свобод-
ных сред-
ств по квоте";Фильтр;;еще;
79538484583;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538484589;;Активен;M2M единый 10_2022;;0,11;0;;0;;0;0,11;;0;0;;150;149,89;Без ограничений;;0;
79538484593;;Активен;M2M единый 10_2022;;34,85;0;;0;;0;34,85;;0;0;;150;115,15;Без ограничений;;0;
79538486603;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538505692;;Активен;M2M единый 10_2022;;16,63;0;;0;;0;0,13;;0;0;;150;149,87;Без ограничений;;0;
79538505730;;Активен;M2M единый 10_2022;;25,06;0;;0;;0;8,56;;0;0;;150;141,44;Без ограничений;;0;
79538505744;;Активен;M2M единый 10_2022;;29,86;0;;0;;0;13,36;;0;0;;150;136,64;Без ограничений;;0;
79538505795;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538505815;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538505859;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538505899;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538505917;;Активен;M2M единый 10_2022;;29,75;0;;0;;0;13,25;;0;0;;150;136,75;Без ограничений;;0;
79538505921;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 57;;
;;;;;;;;;;;;;;;;;;;;;
79538505963;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538505984;;Блокирован;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506022;;Активен;M2M единый 10_2022;;33,04;0;;0;;0;16,54;;0;0;;150;133,46;Без ограничений;;0;
79538506042;;Блокирован;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506068;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506089;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506123;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506143;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506212;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506239;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506255;;Активен;M2M единый 10_2022;;38,15;0;;0;;0;21,65;;0;0;;150;128,35;Без ограничений;;0;
79538506287;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506290;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506297;;Активен;M2M единый 10_2022;;18,95;0;;0;;0;2,45;;0;0;;150;147,55;Без ограничений;;0;
79538506311;;Активен;M2M единый 10_2022;;33,3;0;;0;;0;16,8;;0;0;;150;133,2;Без ограничений;;0;
79538506382;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506387;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506418;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506453;;Активен;M2M единый 10_2022;;31,47;0;;0;;0;14,97;;0;0;;150;135,03;Без ограничений;;0;
79538506577;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506586;;Активен;M2M единый 10_2022;;27,8;0;;0;;0;11,3;;0;0;;150;138,7;Без ограничений;;0;
79538506618;;Активен;M2M единый 10_2022;;27,81;0;;0;;0;11,31;;0;0;;150;138,69;Без ограничений;;0;
79538506646;;Активен;M2M единый 10_2022;;34,84;0;;0;;0;18,34;;0;0;;150;131,66;Без ограничений;;0;
79538506720;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 58;;
;;;;;;;;;;;;;;;;;;;;;
79538506723;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506760;;Блокирован;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538506761;;Активен;M2M единый 10_2022;;31,55;0;;0;;0;15,05;;0;0;;150;134,95;Без ограничений;;0;
79538506830;;Активен;M2M единый 10_2022;;32,05;0;;0;;0;15,55;;0;0;;150;134,45;Без ограничений;;0;
79538506840;;Активен;M2M единый 10_2022;;38,09;0;;0;;0;21,59;;0;0;;150;128,41;Без ограничений;;0;
79538506923;;Активен;M2M единый 10_2022;;38,71;0;;0;;0;22,21;;0;0;;150;127,79;Без ограничений;;0;
79538506926;;Активен;M2M единый 10_2022;;35,83;0;;0;;0;19,33;;0;0;;150;130,67;Без ограничений;;0;
79538506957;;Блокирован;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538511876;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538511899;;Активен;M2M единый 10_2022;;22,47;0;;0;;0;5,97;;0;0;;150;144,03;Без ограничений;;0;
79538511903;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538511925;;Активен;M2M единый 10_2022;;27,5;0;;0;;0;11;;0;0;;150;139;Без ограничений;;0;
79538511945;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538511955;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538511986;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538511988;;Активен;M2M единый 10_2022;;18,52;0;;0;;0;2,02;;0;0;;150;147,98;Без ограничений;;0;
79538511997;;Активен;M2M единый 10_2022;;25,28;0;;0;;0;8,78;;0;0;;150;141,22;Без ограничений;;0;
79538512032;;Активен;M2M единый 10_2022;;2500;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512042;;Активен;M2M единый 10_2022;;2500;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512049;;Активен;M2M единый 10_2022;;2500;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512064;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512101;;Активен;M2M единый 10_2022;;40,58;0;;0;;0;24,08;;0;0;;150;125,92;Без ограничений;;0;
79538512128;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512129;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 59;;
;;;;;;;;;;;;;;;;;;;;;
79538512154;;Активен;M2M единый 10_2022;;18,9;0;;0;;0;2,4;;0;0;;150;147,6;Без ограничений;;0;
79538512195;;Активен;M2M единый 10_2022;;36,47;0;;0;;0;19,97;;0;0;;150;130,03;Без ограничений;;0;
79538512197;;Блокирован;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512207;;Активен;M2M единый 10_2022;;25,77;0;;0;;0;9,27;;0;0;;150;140,73;Без ограничений;;0;
79538512212;;Активен;M2M единый 10_2022;;61,95;0;;0;;0;45,45;;0;0;;150;104,55;Без ограничений;;0;
79538512224;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512227;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512250;;Активен;M2M единый 10_2022;;2500;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512310;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512314;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512343;;Активен;M2M единый 10_2022;;2500;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512356;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512358;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512361;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512366;;Активен;M2M единый 10_2022;;24,81;0;;0;;0;8,31;;0;0;;150;141,69;Без ограничений;;0;
79538512384;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512453;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512522;;Активен;M2M единый 10_2022;;24,05;0;;0;;0;7,55;;0;0;;150;142,45;Без ограничений;;0;
79538512528;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512551;;Активен;M2M единый 10_2022;;20,45;0;;0;;0;3,95;;0;0;;150;146,05;Без ограничений;;0;
79538512566;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512570;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512586;;Активен;M2M единый 10_2022;;39,59;0;;0;;0;23,09;;0;0;;150;126,91;Без ограничений;;0;
79538512595;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 60;;
;;;;;;;;;;;;;;;;;;;;;
79538512597;;Активен;M2M единый 10_2022;;18,03;0;;0;;0;1,53;;0;0;;150;148,47;Без ограничений;;0;
79538512602;;Активен;M2M единый 10_2022;;23,23;0;;0;;0;6,73;;0;0;;150;143,27;Без ограничений;;0;
79538512617;;Активен;M2M единый 10_2022;;43,02;0;;0;;0;26,52;;0;0;;0;0; ;;0;
79538512619;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512697;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512713;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512719;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512726;;Активен;M2M единый 10_2022;;29,64;0;;0;;0;13,14;;0;0;;150;136,86;Без ограничений;;0;
79538512754;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512765;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512773;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512778;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512791;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512834;;Активен;M2M единый 10_2022;;16,8;0;;0;;0;0,3;;0;0;;150;149,7;Без ограничений;;0;
79538512840;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512845;;Активен;M2M единый 10_2022;;18,35;0;;0;;0;1,85;;0;0;;150;148,15;Без ограничений;;0;
79538512866;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512870;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512876;;Активен;M2M единый 10_2022;;19,26;0;;0;;0;2,76;;0;0;;150;147,24;Без ограничений;;0;
79538512893;;Активен;M2M единый 10_2022;;2500;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512900;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512903;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512909;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512917;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 61;;
;;;;;;;;;;;;;;;;;;;;;
79538512926;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512948;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512953;;Активен;M2M единый 10_2022;;18,22;0;;0;;0;1,72;;0;0;;150;148,28;Без ограничений;;0;
79538512970;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512981;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538512983;;Активен;M2M единый 10_2022;;38,34;0;;0;;0;21,84;;0;0;;150;128,16;Без ограничений;;0;
79538512993;;Подготовлен;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538513002;;Активен;M2M единый 10_2022;;21;0;;0;;0;4,5;;0;0;;150;145,5;Без ограничений;;0;
79538513025;;Активен;M2M единый 10_2022;;16,5;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538514555;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538514556;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538514560;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538532140;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538538982;;Активен;M2M единый 10_2022;;25,38;0;;0;;0;8,88;;0;0;;150;141,12;Без ограничений;;0;
79538540868;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538546876;;Блокирован;M2M единый 10_2022;;22,56;0;;0;;0;6,06;;0;0;;150;143,94;Без ограничений;;0;
79538548472;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538549366;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538551043;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538554213;;Активен;M2M единый 10_2022;;14,85;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538559117;;Блокирован;M2M единый 10_2022;;0;0;;0;;0;0;;0;0;;150;150;Без ограничений;;0;
79538569576;;Активен;M2M единый 10_2022;;15,19;0;;0;;0;0,34;;0;0;;150;149,66;Без ограничений;;0;
79538569883;;Активен;M2M единый 10_2022;;15,23;0;;0;;0;0,38;;0;0;;150;149,62;Без ограничений;;0;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 62;;
;;;;;;;;;;;;;;;;;;;;;
 Итого по лицевому счету;;;;;79335,1599999998;;;;;;;Итого начислено с административного баланса:;;;;;;;;0;
;;;;;;;;;;;;;;;;;;;;;
 Баланс лицевого счета;;;;;-79401,16;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
 Все суммы денежных средств указаны в рублях РФ, включая НДС;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;Стр. 63;;
